2936,Robinson Crusoe,Daniel Defoe,3.67,0760704023,9780760704028,eng,397,70,8
2937,Robinson Crusoe,Daniel Defoe-Avi,3.67,0689844085,9780689844089,eng,482,200,32
2940,Robinson Crusoe,Daniel Defoe,3.67,1587263882,9781587263880,eng,288,311,18
2942,A General History of the Pyrates,Daniel Defoe-Manuel Schonhorn-Charles   Johnson,3.79,0486404889,9780486404882,eng,733,545,34
2949,Huck Finn & Tom Sawyer among the Indians & Other Unfinished Stories (Mark Twain Library),Mark Twain-Paul Baender-Dahlia Armon-Walter Blair,3.85,0520238958,9780520238954,eng,389,5,0
2952,Huck Finn and Tom Sawyer Among the Indians,Mark Twain-Lee Nelson,3.59,1555176801,9781555176808,eng,277,236,30
2953,Huck Finn/Pudd'nhead Wilson/No 44 Mysterious Stranger other Writings,Mark Twain-Guy Cardwell-Louis J. Budd,4.06,1883011884,9781883011888,en-US,808,32,3
2956,The Adventures of Huckleberry Finn,Mark Twain-Guy Cardwell-John Seelye,3.81,0142437174,9780142437179,eng,327,1022438,11005
2958,Adventures of Huckleberry Finn,Mark Twain-E.W. Kemble,3.81,0486443221,9780486443225,eng,368,142,16
2960,Adventures of Huckleberry Finn,Mark Twain-George Saunders,3.81,0375757376,9780375757372,eng,244,671,37
2962,The Annotated Huckleberry Finn,Mark Twain-Michael Patrick Hearn-E.W. Kemble,3.81,0393020398,9780393020397,eng,656,181,17
2965,The Wit and Wisdom of Mark Twain,Mark Twain,4.20,0486406644,9780486406640,eng,64,934,51
2967,Mark Twain's Helpful Hints for Good Living: A Handbook for the Damned Human Race,Mark Twain-Lin Salamo-Victor Fischer-Michael B. Frank,3.86,0520242459,9780520242456,eng,221,494,69
2968,The Complete Short Stories of Mark Twain,Mark Twain-Charles Neider,4.28,0553211951,9780553211955,eng,848,5618,137
2971,The Autobiography of Mark Twain,Mark Twain-Charles Neider,4.05,0060955422,9780060955427,eng,508,2746,200
2973,Collected Tales  Sketches  Speeches  & Essays 1891–1910,Mark Twain-Louis J. Budd,4.39,0940450739,9780940450738,eng,1050,199,9
2975,The Kite Runner,Khaled Hosseini,4.28,1594481776,9781594481772,eng,383,5241,592
2977,Drageløberen,Khaled Hosseini-Alis Friis Caspersen,4.28,8777147200,9788777147203,dan,258,11,0
2978,Lost Horizon,James Hilton,3.92,0060594527,9780060594527,eng,241,11794,940
2988,Louisa May Alcott's Christmas Treasury,Louisa May Alcott-C. Michael Dudash-Stephen W. Hines,3.95,1589199502,9781589199507,eng,282,679,38
2989,Behind a Mask: The Unknown Thrillers of Louisa May Alcott,Louisa May Alcott-Madeleine B. Stern,3.76,0688151329,9780688151324,eng,281,1019,108
2997,My Secret Garden: Women's Sexual Fantasies,Nancy Friday,3.68,0671019872,9780671019877,eng,361,1718,110
2998,The Secret Garden,Frances Hodgson Burnett,4.13,0517189607,9780517189603,eng,331,725384,11113
3003,The Secret Garden,Frances Hodgson Burnett-Sandra M. Gilbert,4.13,0451528832,9780451528834,eng,281,1709,114
3004,The Secret Garden,Martha Hailey DuBose-Frances Hodgson Burnett-Lucy Corvino-Arthur Pober,4.30,1402713193,9781402713194,eng,160,1346,72
3006,The Secret Garden,Frances Hodgson Burnett-Alison Lurie,4.13,0142437050,9780142437056,en-GB,288,512,13
3008,A Little Princess,Frances Hodgson Burnett-Nancy Bond,4.19,0142437018,9780142437018,eng,242,232387,4144
3014,The Secret Garden Cookbook: Recipes Inspired by Frances Hodgson Burnett's The Secret Garden,Amy Cotler-Frances Hodgson Burnett-Prudence See,4.28,0060277408,9780060277406,eng,128,142,19
3023,Basic Economics: A Citizen's Guide to the Economy,Thomas Sowell,4.31,0465081452,9780465081455,eng,448,5357,396
3025,Basic Economics: A Common Sense Guide to the Economy,Thomas Sowell,4.31,0465002609,9780465002603,en-US,627,307,41
3040,Black Rednecks and White Liberals,Thomas Sowell,4.36,1594030863,9781594030864,eng,372,2282,270
3041,Applied Economics: Thinking Beyond Stage One,Thomas Sowell,4.14,0465081436,9780465081431,eng,256,1466,121
3042,Knowledge And Decisions,Thomas Sowell,4.38,0465037380,9780465037384,eng,422,720,44
3047,A Conflict of Visions: Ideological Origins of Political Struggles,Thomas Sowell,4.32,0465081428,9780465081424,eng,304,1668,150
3048,Sir Gawain and the Green Knight/Pearl/Sir Orfeo,Unknown-J.R.R. Tolkien-Christopher Tolkien,3.97,0345277600,9780345277602,eng,214,1240,92
3051,Sir Gawain and the Green Knight,Selina Shirley Hastings-Juan Wijngaard,3.89,0744520053,9780744520057,eng,29,58,9
3053,Alcoholics Anonymous,Alcoholics Anonymous,4.44,0916856593,9780916856595,eng,250,22,0
3055,Alcoholics Anonymous,Alcoholics Anonymous,4.44,1893007162,9781893007161,en-US,576,466,28
3056,The Twelve Steps & Twelve Traditions of Overeaters Anonymous,Overeaters Anonymous,4.37,0960989862,9780960989867,en-US,221,200,10
3061,The Natural Way to Draw,Kimon Nicolaides-Mamie Harmon,3.88,0395530075,9780395530078,en-US,240,36530,79
3065,Natural Health  Natural Medicine,Andrew Weil,4.12,0618479031,9780618479030,en-US,448,568,43
3066,The Fixer,Bernard Malamud-Jonathan Safran Foer,3.95,0374529388,9780374529383,eng,335,8394,388
3067,The Complete Stories,Bernard Malamud-Robert Giroux,4.25,0374525757,9780374525750,en-US,656,675,49
3068,The Assistant,Bernard Malamud-Jonathan Rosen,3.88,0374504849,9780374504847,en-US,246,7880,306
3070,Conversations with Bernard Malamud (Literary Conversations),Lawrence M. Lasher,4.00,0878054901,9780878054909,eng,184,4,0
3072,The Tenants,Bernard Malamud-Aleksandar Hemon,3.66,0374521026,9780374521028,eng,248,633,45
3075,Enchanted April: Acting Edition,Matthew Barber-Elizabeth von Arnim,3.59,0822219751,9780822219750,eng,73,63,5
3084,April  May und June,Elizabeth von Arnim,3.89,345833422X,9783458334224,ger,88,0,0
3087,A Room with a View,E.M. Forster,3.90,1420925431,9781420925432,eng,119,120061,3224
3088,A Room with a View / Howards End,E.M. Forster-Benjamin DeMott,4.10,0451521412,9780451521415,eng,449,2319,112
3100,E.M. Forster: Critical Guidebook,Lionel Trilling-E.M. Forster,3.52,0811202100,9780811202107,eng,208,6,0
3101,The Longest Journey,E.M. Forster-Gilbert Adair-Elizabeth Heine,3.48,0141441488,9780141441481,eng,416,1587,121
3102,Howards End,E.M. Forster,3.96,0486424545,9780486424545,eng,246,54709,1429
3103,Maurice,E.M. Forster,4.01,0393310329,9780393310320,eng,256,20440,892
3104,E. M. Forster: A Life,P.N. Furbank,4.11,0156286513,9780156286510,eng,648,133,10
3105,Howards End,E.M. Forster,3.96,0141183357,9780141183350,eng,352,367,26
3107,The Sixteen Pleasures,Robert Hellenga,3.58,0385314698,9780385314695,eng,384,2636,334
3109,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,4.18,1594200823,9781594200823,eng,450,147893,10334
3110,Assassination Vacation,Sarah Vowell,3.98,074326004X,9780743260046,eng,258,35231,3322
3113,Revolutionary Characters: What Made the Founders Different,Gordon S. Wood,3.97,1594200939,9781594200939,eng,336,3167,179
3117,The Rescue (Kidnapped  #3),Gordon Korman,4.11,0439847796,9780439847797,eng,140,1818,111
3119,Hunting the Hunter (On the Run  #6),Gordon Korman,4.21,0439651417,9780439651417,eng,151,1892,81
3120,Public Enemies (On The Run  #5),Gordon Korman,4.19,0439651409,9780439651400,eng,150,2024,72
3130,Runaway Bride,Deborah  Gordon,4.25,0380777584,9780380777587,eng,390,8,0
3140,The Bridge on the Drina,Ivo Andrić-Lovett F. Edwards-William H. McNeill,4.33,0226020452,9780226020457,eng,314,8401,463
3142,The Bridge over the Drina,Ivo Andrić,4.33,1860460585,9781860460586,eng,314,237,33
3143,Drina Dances in Exile,Jean Estoril,4.14,0590430815,9780590430814,eng,188,234,8
3144,Drina Dances in Paris,Jean Estoril,4.16,0750000333,9780750000338,eng,194,12,4
3145,Drina Ballerina,Jean Estoril,4.15,0750005947,9780750005944,eng,188,6,1
3146,Drina Dances in Italy,Jean Estoril-Mabel Esther Allan,4.10,0590425587,9780590425582,eng,190,185,8
3147,Le Pont sur la Drina,Ivo Andrić-Pascale Delpech,4.33,225393321X,9782253933212,fre,384,61,8
3149,Drina's Dancing Year,Jean Estoril,4.08,0750012617,9780750012614,eng,176,10,1
3150,Drina Dances Again,Jean Estoril-Mabel Esther Allan,4.10,0590425579,9780590425575,eng,186,219,6
3152,Drina Dances in Italy,Jean Estoril,4.10,0750012633,9780750012638,eng,191,20,0
3153,Cindy macht ihren Weg,Jean Estoril-Mabel Esther Allan,4.10,3785533950,9783785533956,ger,112,3,0
3154,Cindy träumt vom Tanzen,Jean Estoril-Mabel Esther Allan,4.06,3785530889,9783785530887,ger,115,8,1
3155,Drina Goes on Tour,Jean Estoril-Mabel Esther Allan,4.25,0750002468,9780750002462,eng,188,112,7
3156,Drina Dances in Madeira,Jean Estoril-Mabel Esther Allan,4.09,0750002425,9780750002424,eng,164,138,6
3162,Selected Writings from Protagoras/Republic/Phaedrus/Gorgias,Plato,4.43,1904919103,9781904919100,eng,320,5,1
3167,Phaedrus/Apology/Crito/Symposium,Plato-Benjamin Jowett,4.00,1420926845,9781420926842,en-US,144,1,0
3178,The Phaedrus Of Plato,Plato,3.91,0405048661,9780405048661,eng,203,7,2
3207,The Dialogues of Plato  Volume 1: Euthyphro  Apology  Crito  Meno  Gorgias  Menexenus,Plato-Reginald E. Allen,4.14,0300044887,9780300044881,eng,352,112,11
3224,Gorgias/Menéxeno/Eutidemo/Menón/Crátilo (Diálogos II),Plato-Carlos García Gual-Julio Calonge Ruiz-Emilio Acosta Méndez-José Luis Calvo-F.J. Olivieri,4.22,8424908872,9788424908874,spa,461,9,0
3231,Gorgias/Timaeus,Plato-Benjamin Jowett,3.74,0486427595,9780486427591,eng,256,30,4
3232,Minor Works: On Colours/On Things Heard/Physiognomics/On Plants/On Marvellous Things Heard/Mechanical Problems/On Indivisible Lines/The...Gorgias,Aristotle-W.S. Hett,4.57,0674993381,9780674993389,grc,528,14,0
3248,Aristophanes I: Clouds/Wasps/Birds,Aristophanes-Peter Meineck-Ian C. Storey,3.76,0872203603,9780872203600,eng,480,98,9
3254,The Trojan Women,Euripides-Gilbert Murray,3.87,1420927329,9781420927320,eng,80,4220,117
3258,Greek Tragedies  Vol. 2: Aeschylus: The Libation Bearers; Sophocles: Electra; Euripides: Iphigenia in Tauris  Electra  The Trojan Women,David Grene-David Grene-Aeschylus-Sophocles-Euripides,4.28,0226307751,9780226307756,eng,304,315,12
3273,Moloka'i (Moloka'i #1),Alan Brennert,4.16,0312304358,9780312304355,eng,405,85887,7741
3280,Teaching with the Brain in Mind,Eric Jensen,4.10,1416600302,9781416600305,eng,186,558,48
3283,Introducing Mind and Brain (Introducing...),Angus Gellatly-Oscar Zárate-Richard Appignanesi,3.56,1840466383,9781840466386,en-GB,176,26,1
3290,Eva Luna,Isabel Allende-Margaret Sayers Peden,3.96,0553383825,9780553383829,eng,320,422,23
3291,The Stories of Eva Luna,Isabel Allende,3.97,0743217187,9780743217187,en-US,352,12501,372
3293,Diez Cuentos de Eva Luna Con Guia de Comprension y Repaso de Gramatica,Isabel Allende-Richard D. Woods-Kenneth M. Taggart,3.97,007001356X,9780070013568,eng,256,9,1
3294,Cuentos de Eva Luna,Isabel Allende,3.97,8401381630,9788401381638,spa,276,23,2
3298,El bosque de los pigmeos,Isabel Allende,3.76,0060816198,9780060816193,spa,304,964,41
3299,De amor y de sombra,Isabel Allende,3.97,006095129X,9780060951290,spa,268,1443,77
3300,Inés of My Soul,Isabel Allende-Margaret Sayers Peden,3.92,0061161535,9780061161537,en-US,321,14871,1058
3301,La casa de los espíritus,Isabel Allende,4.22,0060951303,9780060951306,spa,454,584,39
3302,El plan infinito,Isabel Allende,3.71,0060951273,9780060951276,spa,336,451,28
3303,El reino del dragón de oro,Isabel Allende,3.84,0060591714,9780060591717,spa,432,1061,49
3304,City of the Beasts (Eagle and Jaguar  #1),Isabel Allende-Margaret Sayers Peden,3.70,0060535032,9780060535032,eng,408,17247,752
3311,Self,Yann Martel,3.41,0571219764,9780571219766,eng,331,2265,140
3312,Schiffbruch mit Tiger,Yann Martel-Manfred Allié,3.90,3100478258,9783100478252,ger,381,57,7
3316,Die Brücke über die Drina,Ivo Andrić-Ernst E. Jonas,4.33,3518399608,9783518399606,ger,407,9,0
3323,Drina Dances Again,Jean Estoril,4.10,0356166856,9780356166858,eng,192,6,0
3325,Drina Dances in Switzerland,Jean Estoril-Jenny Sanders,4.03,0750002441,9780750002448,eng,188,13,1
3340,The Story of Salt,Mark Kurlansky-S.D. Schindler,4.06,0399239987,9780399239984,eng,48,350,78
3341,Nonviolence: Twenty-Five Lessons from the History of a Dangerous Idea,Mark Kurlansky-Dalai Lama XIV,3.99,0679643354,9780679643357,eng,203,724,93
3343,Boogaloo on 2nd Avenue,Mark Kurlansky,3.15,0345448197,9780345448194,eng,319,182,25
3344,Cod: A Biography of the Fish That Changed the World,Mark Kurlansky,3.90,0140275010,9780140275018,eng,294,923,103
3345,1968: The Year That Rocked the World,Mark Kurlansky,3.78,0345455827,9780345455826,eng,480,1933,231
3346,A Chosen Few: The Resurrection of European Jewry (Reader's Circle),Mark Kurlansky,3.87,0345448146,9780345448149,eng,456,45,2
3347,The Basque History of the World: The Story of a Nation,Mark Kurlansky,3.84,0140298517,9780140298512,eng,400,3259,313
3348,The Cod's Tale,Mark Kurlansky-S.D. Schindler,3.90,0399234764,9780399234767,eng,48,127,25
3351,Open City 6: The Only Woman He Ever Left,Open City Magazine-James Purdy-Daniel Pinchbeck-Michael Cunningham-Deborah Garrison-Rem Koolhaas-Rick Moody-Strawberry Saroyan-Debra Garrison,0.00,189044717X,9781890447175,eng,200,0,0
3357,Harry Potter Y La Piedra Filosofal (Harry Potter  #1),J.K. Rowling,4.47,0613359607,9780613359603,spa,254,84,5
3359,Angle of Repose,Wallace Stegner-Jackson J. Benson,4.27,0141185473,9780141185477,eng,557,841,145
3368,Don't Make Me Think: A Common Sense Approach to Web Usability,Steve Krug,4.24,0321344758,9780321344755,en-US,201,7623,651
3378,Generation X: Tales for an Accelerated Culture,Douglas Coupland,3.73,0349108390,9780349108391,eng,211,21537,783
3384,Girlfriend in a Coma,Douglas Coupland,3.61,0060987324,9780060987329,eng,288,15469,606
3388,Corelli's Mandolin,Louis de Bernières,3.97,067976397X,9780679763970,eng,437,61387,1737
3402,Kiffe Kiffe Tomorrow,Faïza Guène-Sarah    Adams,3.38,0156030489,9780156030489,eng,179,1026,127
3403,Our Kind of People: Inside America's Black Upper Class,Lawrence Otis Graham,3.67,0060984384,9780060984380,en-US,406,1049,112
3404,The Senator and the Socialite: The True Story of America's First Black Dynasty,Lawrence Otis Graham,3.93,0060184124,9780060184124,eng,480,129,28
3409,Temptations,Otis Williams-Patricia Romanowski,4.13,0815412185,9780815412182,eng,304,90,16
3413,The Thorn Birds,Colleen McCullough,4.23,0060837551,9780060837556,eng,673,516,62
3414,The Thorn Birds,Colleen McCullough,4.23,0751506001,9780751506006,eng,591,71,2
3416,Caesar (Masters of Rome  #5),Colleen McCullough,4.36,0060510854,9780060510855,eng,928,5825,119
3417,Caesar's Women (Masters of Rome  #4),Colleen McCullough,4.24,0380710846,9780380710843,eng,943,5277,153
3418,On  Off (Carmine Delmonico  #1),Colleen McCullough,3.50,0743286421,9780743286428,eng,372,1139,171
3419,Three Complete Novels: Tim/An Indecent Obsession/The Ladies of Missalonghi,Colleen McCullough,3.67,0517201666,9780517201664,en-US,768,40,7
3420,Morgan's Run,Colleen McCullough,3.94,0671024183,9780671024185,eng,848,3394,186
3421,The October Horse: A Novel of Caesar and Cleopatra (Masters of Rome  #6),Colleen McCullough,4.28,0671024205,9780671024208,eng,1110,4186,117
3422,The First Man in Rome (Masters of Rome  #1),Colleen McCullough,4.10,068809368X,9780688093686,eng,896,294,47
3424,The Grass Crown (Masters of Rome  #2),Colleen McCullough,4.29,038071082X,9780380710829,eng,1104,9397,190
3425,Tim,Colleen McCullough,3.81,0380711966,9780380711963,eng,288,150,17
3426,O'Brien's the Things They Carried,Jill Colella-CliffsNotes,3.66,0764586688,9780764586682,eng,128,22,2
3431,The Five People You Meet in Heaven,Mitch Albom,3.92,1401308589,9781401308582,eng,196,494652,15885
3437,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.87,0099450259,9780099450252,eng,272,15608,1537
3438,The Curious Incident of the Dog In the Night-time,Mark Haddon,3.87,0099456761,9780099456766,eng,268,5903,724
3439,The Curious Incident of the Dog in the Night-time,Mark Haddon,3.87,0385662238,9780385662239,eng,240,33,6
3444,Northern Lights,Tim O'Brien,3.30,0767904419,9780767904414,eng,372,937,63
3445,If I Die in a Combat Zone  Box Me Up and Ship Me Home,Tim O'Brien,3.95,0767904435,9780767904438,eng,225,7478,341
3446,Going After Cacciato,Tim O'Brien,3.90,0767904427,9780767904421,eng,351,10041,613
3447,In the Lake of the Woods,Tim O'Brien,3.78,061870986X,9780618709861,eng,303,14031,1156
3449,The Nuclear Age,Tim O'Brien,3.44,0140259104,9780140259100,eng,320,928,60
3462,The Rescue,Nicholas Sparks,4.10,0446696129,9780446696128,eng,352,151617,3058
3463,A Bend in the Road,Nicholas Sparks,4.03,0446696137,9780446696135,eng,341,123319,3173
3464,True Believer (Jeremy Marsh & Lexie Darnell  #1),Nicholas Sparks,3.80,044669651X,9780446696517,eng,465,66639,2374
3465,Three Weeks With My Brother,Nicholas Sparks-Micah Sparks,4.02,0446694851,9780446694858,eng,368,35997,2619
3466,The Wedding (The Notebook  #2),Nicholas Sparks,3.98,0446615862,9780446615860,eng,276,124127,5221
3467,The People of Sparks,Jeanne DuPrau,3.66,0375828257,9780375828256,eng,338,44751,3118
3468,El Guardián,Nicholas Sparks-Ramón González Férriz,4.15,8496284530,9788496284531,spa,444,28,3
3469,Nights in Rodanthe,Nicholas Sparks,3.83,0446691798,9780446691796,en-US,212,1570,158
3471,Message in a Bottle,Nicholas Sparks,3.96,0446606812,9780446606813,en-GB,370,2714,224
3473,A Walk to Remember,Nicholas Sparks,4.16,0446693804,9780446693806,eng,240,555926,10210
3476,Icy Sparks,Gwyn Hyman Rubio,3.69,0142000205,9780142000205,eng,320,36759,1155
3478,Message in a Bottle,Nicholas Sparks,3.96,0446676071,9780446676076,eng,342,197377,3431
3479,Sugarplums and Scandal  (Love at Stake #2.5; Bed-and-Breakfast Mysteries #22.5),Lori Avocato-Dana Cameron-Mary Dahiem-Suzanne Macpherson-Cait London-Kerrelyn Sparks-Mary Daheim,3.98,0061136956,9780061136955,eng,327,1951,68
3483,Special Topics in Calamity Physics,Marisha Pessl,3.71,067003777X,9780670037773,eng,514,31644,4171
3491,The Dictionary of Corporate Bullshit: An A to Z Lexicon of Empty  Enraging  and Just Plain Stupid Office Talk,Lois Beckwith,4.08,0767920740,9780767920742,eng,192,78,9
3493,On Truth,Harry G. Frankfurt-Baruch Spinoza,3.52,030726422X,9780307264220,en-US,112,752,95
3507,Twelve Sharp (Stephanie Plum  #12),Janet Evanovich,4.14,0312349486,9780312349486,eng,310,79641,1858
3509,Sharp Edges,Jayne Ann Krentz,3.86,0671524097,9780671524098,eng,368,2794,73
3510,Mrs. Sharp's Traditions: Reviving Victorian Family Celebrations of Comfort & Joy,Sarah Ban Breathnach,4.07,074321076X,9780743210768,en-US,256,301,33
3513,The Sly Spy (Olivia Sharp  Agent for Secrets #3),Marjorie Weinman Sharmat-Mitchell Sharmat-Denise Brunkus,3.79,0440420628,9780440420620,eng,74,53,7
